Taxonomy	Rank	HMT	Notes	Max	BM-mean	BM-sd	BM-prev	HP-mean	HP-sd	HP-prev	KG-mean	KG-sd	KG-prev	PT-mean	PT-sd	PT-prev	SUBP-mean	SUBP-sd	SUBP-prev	SUPP-mean	SUPP-sd	SUPP-prev	SV-mean	SV-sd	SV-prev	TD-mean	TD-sd	TD-prev	TH-mean	TH-sd	TH-prev	NS-mean	NS-sd	NS-prev
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Mobiluncus;mulieris	species	830		0.002	0.0	0.001	2.857	0.001	0.003	10.714	0.0	0.0	0.0	0.001	0.003	16.129	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.004	10.0	0.0	0.0	0.0	0.002	0.007	9.091	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Turicella;otitidis	species	832		0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.326	0.0	0.0	0.0	0.0	0.0	1.351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03	0.002	0.007	10.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Moraxella;catarrhalis	species	833		0.114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114	0.508	5.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;otitidis	species	834		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.703	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Corynebacteriales;Corynebacteriaceae;Corynebacterium;mucifaciens	species	835		0.0	0.0	0.0	2.857	0.0	0.0	0.0	0.0	0.0	2.326	0.0	0.0	0.0	0.0	0.0	1.351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilus;lacrimalis	species	836		0.001	0.001	0.003	8.571	0.001	0.004	3.571	0.0	0.0	0.0	0.0	0.001	3.226	0.0	0.002	2.703	0.0	0.0	0.0	0.0	0.001	6.0	0.0	0.0	0.0	0.0	0.001	6.061	0.0	0.0	0.0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia;sanguinegens	species	837		0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	1.351	0.0	0.001	2.941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	5.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;iners	species	838		0.0	0.0	0.0	0.0	0.0	0.0	3.571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptoniphilaceae;Peptoniphilus;indolicus	species	840		0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.005	5.0
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Megasphaera;sp. HMT 841	species	841		0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	3.03	0.001	0.005	5.0
Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter;ureolyticus	species	842		0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.005	0.02	10.0
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Dialister;micraerophilus	species	843		0.003	0.0	0.001	2.857	0.001	0.005	3.571	0.0	0.0	2.326	0.0	0.001	6.452	0.0	0.002	4.054	0.0	0.001	8.824	0.0	0.001	2.0	0.0	0.0	2.5	0.001	0.005	9.091	0.003	0.015	5.0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Sneathia;amnii [Not Validly Published]	species	844		0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.014	12.903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.002	0.007	9.091	0.001	0.004	5.0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;goodfellowii	species	845		0.084	0.006	0.018	34.286	0.063	0.182	35.714	0.01	0.04	25.581	0.001	0.002	25.806	0.084	0.181	44.595	0.048	0.094	61.765	0.001	0.003	32.0	0.0	0.0	0.0	0.002	0.005	21.212	0.0	0.0	0.0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;sp. HMT 847	species	847		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	2.703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Peptidiphaga;gingivicola	species	848		0.597	0.006	0.022	40.0	0.048	0.243	25.0	0.008	0.024	27.907	0.0	0.001	3.226	0.169	0.542	44.595	0.597	2.299	58.824	0.001	0.003	28.0	0.0	0.0	5.0	0.0	0.001	12.121	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;johnsonii	species	849		0.077	0.006	0.01	45.714	0.029	0.075	64.286	0.009	0.025	44.186	0.0	0.0	0.0	0.077	0.171	71.622	0.068	0.107	79.412	0.002	0.004	24.0	0.0	0.001	5.0	0.009	0.049	18.182	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Schaalia;cardiffensis	species	850		0.01	0.001	0.005	11.429	0.002	0.007	14.286	0.0	0.001	2.326	0.01	0.039	16.129	0.003	0.012	8.108	0.001	0.002	5.882	0.001	0.004	18.0	0.0	0.0	0.0	0.001	0.004	15.152	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;haemolyticus	species	851	Reads equally close to HMT 036 and 851 were assigned half to each taxon.; Reads equally close to HMT 259 and 851 were assigned half to each taxon.; Reads equally close to HMT 036, 851, and 908 were assigned one-third to each taxon.; 	1.639	0.237	0.614	77.143	0.063	0.104	78.571	1.639	4.504	79.07	0.074	0.182	45.161	0.016	0.056	47.297	0.046	0.216	44.118	0.028	0.067	50.0	0.235	1.052	45.0	0.042	0.14	57.576	0.001	0.003	5.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;massiliensis	species	852		0.187	0.004	0.007	45.714	0.008	0.021	46.429	0.01	0.026	44.186	0.0	0.001	6.452	0.176	0.362	77.027	0.187	0.386	91.176	0.001	0.002	22.0	0.0	0.002	5.0	0.001	0.005	21.212	0.0	0.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia;pickettii	species	854		0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.004	3.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Dermacoccaceae;Kytococcus;sedentarius	species	855		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.351	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;testosteroni	species	858		0.023	0.0	0.0	5.714	0.0	0.001	7.143	0.0	0.001	4.651	0.023	0.128	6.452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.061	0.0	0.0	0.0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae;Fusobacterium;gonidiaformans	species	860		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	3.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	3.03	0.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp. HMT 863	species	863		0.019	0.0	0.001	5.714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	6.452	0.004	0.029	6.757	0.019	0.089	17.647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp. HMT 864	species	864	Reads equally close to HMT 336 and 864 were assigned half to each taxon.; 	0.117	0.004	0.008	45.714	0.003	0.005	42.857	0.037	0.219	18.605	0.0	0.0	6.452	0.073	0.176	72.973	0.117	0.161	79.412	0.001	0.003	26.0	0.0	0.001	5.0	0.0	0.001	12.121	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Kluyvera;ascorbata	species	865		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;graevenitzii	species	866		0.905	0.081	0.142	71.429	0.322	0.438	92.857	0.033	0.062	58.14	0.689	1.319	100.0	0.003	0.009	29.73	0.003	0.011	26.471	0.569	0.956	96.0	0.806	1.543	92.5	0.905	1.309	96.97	0.001	0.002	10.0
Bacteria;Saccharibacteria (TM7);Saccharibacteria (TM7) [C-1];Saccharibacteria (TM7) [O-1];Saccharibacteria (TM7) [F-1];Saccharibacteria (TM7) [G-1];bacterium HMT 869	species	869		0.176	0.004	0.017	8.571	0.003	0.012	10.714	0.016	0.099	16.279	0.0	0.001	9.677	0.176	0.943	48.649	0.025	0.046	55.882	0.0	0.001	4.0	0.0	0.001	5.0	0.0	0.001	3.03	0.0	0.0	0.0
Bacteria;Saccharibacteria (TM7);Saccharibacteria (TM7) [C-1];Saccharibacteria (TM7) [O-1];Saccharibacteria (TM7) [F-1];Saccharibacteria (TM7) [G-6];bacterium HMT 870	species	870		0.064	0.016	0.051	45.714	0.037	0.164	53.571	0.007	0.012	46.512	0.044	0.093	61.29	0.007	0.027	24.324	0.037	0.083	41.176	0.024	0.049	66.0	0.022	0.044	52.5	0.064	0.149	72.727	0.0	0.0	0.0
Bacteria;Gracilibacteria (GN02);Gracilibacteria (GN02) [C-1];Gracilibacteria (GN02) [O-1];Gracilibacteria (GN02) [F-1];Gracilibacteria (GN02) [G-1];bacterium HMT 871	species	871		0.009	0.001	0.003	8.571	0.001	0.002	10.714	0.0	0.001	2.326	0.0	0.0	0.0	0.003	0.017	12.162	0.009	0.022	23.529	0.0	0.001	6.0	0.0	0.0	0.0	0.0	0.001	6.061	0.0	0.0	0.0
Bacteria;Gracilibacteria (GN02);Gracilibacteria (GN02) [C-1];Gracilibacteria (GN02) [O-1];Gracilibacteria (GN02) [F-1];Gracilibacteria (GN02) [G-1];bacterium HMT 872	species	872		0.102	0.003	0.007	22.857	0.006	0.021	17.857	0.001	0.005	16.279	0.0	0.002	9.677	0.102	0.621	25.676	0.075	0.177	38.235	0.003	0.011	22.0	0.0	0.0	5.0	0.001	0.002	18.182	0.0	0.0	0.0
Bacteria;Gracilibacteria (GN02);Gracilibacteria (GN02) [C-2];Gracilibacteria (GN02) [O-2];Gracilibacteria (GN02) [F-2];Gracilibacteria (GN02) [G-2];bacterium HMT 873	species	873		0.002	0.0	0.0	0.0	0.0	0.001	3.571	0.0	0.003	2.326	0.0	0.0	3.226	0.0	0.0	0.0	0.002	0.011	8.824	0.0	0.001	6.0	0.0	0.0	0.0	0.0	0.001	3.03	0.0	0.0	0.0
Bacteria;Absconditabacteria (SR1);Absconditabacteria (SR1) [C-1];Absconditabacteria (SR1) [O-1];Absconditabacteria (SR1) [F-1];Absconditabacteria (SR1) [G-1];bacterium HMT 874	species	874		0.198	0.006	0.015	31.429	0.005	0.012	17.857	0.007	0.031	23.256	0.01	0.021	29.032	0.198	1.403	25.676	0.035	0.126	47.059	0.02	0.063	38.0	0.003	0.01	30.0	0.023	0.049	45.455	0.0	0.0	0.0
Bacteria;Absconditabacteria (SR1);Absconditabacteria (SR1) [C-1];Absconditabacteria (SR1) [O-1];Absconditabacteria (SR1) [F-1];Absconditabacteria (SR1) [G-1];bacterium HMT 875	species	875		0.297	0.015	0.036	42.857	0.036	0.103	39.286	0.015	0.032	41.86	0.297	1.153	51.613	0.002	0.006	14.865	0.006	0.03	17.647	0.26	0.988	56.0	0.081	0.357	45.0	0.178	0.594	51.515	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Schaalia;sp. HMT 877	species	877		0.01	0.001	0.003	5.714	0.001	0.003	14.286	0.0	0.002	11.628	0.0	0.0	3.226	0.01	0.045	25.676	0.007	0.02	20.588	0.001	0.002	12.0	0.0	0.001	2.5	0.0	0.001	3.03	0.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp. HMT 878	species	878		0.015	0.0	0.002	8.571	0.007	0.034	10.714	0.0	0.001	6.977	0.0	0.002	6.452	0.009	0.031	27.027	0.015	0.032	55.882	0.0	0.001	6.0	0.0	0.0	0.0	0.002	0.009	6.061	0.0	0.0	0.0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;sp. HMT 879	species	879		0.108	0.007	0.026	28.571	0.029	0.102	35.714	0.002	0.006	25.581	0.108	0.532	51.613	0.053	0.238	47.297	0.038	0.18	50.0	0.002	0.005	18.0	0.002	0.005	25.0	0.039	0.17	42.424	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;panis	species	882		0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.009	1.351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Prevotella;scopos	species	885		0.033	0.022	0.065	40.0	0.033	0.146	32.143	0.011	0.031	25.581	0.011	0.022	54.839	0.003	0.015	14.865	0.0	0.0	2.941	0.019	0.044	36.0	0.028	0.087	40.0	0.023	0.064	57.576	0.0	0.0	0.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;cristatus clade 886	species	886		0.011	0.002	0.007	31.429	0.004	0.006	46.429	0.001	0.003	30.233	0.006	0.011	51.613	0.001	0.004	9.459	0.0	0.002	5.882	0.011	0.016	76.0	0.008	0.011	60.0	0.005	0.006	54.545	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;denticariosi	species	887	Reads equally close to HMT 160, 161, and 887 were assigned one-third to each taxon.; 	0.027	0.018	0.028	85.714	0.022	0.044	85.714	0.006	0.012	60.465	0.008	0.012	77.419	0.017	0.039	63.514	0.027	0.042	79.412	0.016	0.022	74.0	0.013	0.017	70.0	0.015	0.014	93.939	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;dentalis	species	888		0.067	0.002	0.004	34.286	0.001	0.003	7.143	0.001	0.003	11.628	0.0	0.0	0.0	0.025	0.046	58.108	0.067	0.161	73.529	0.001	0.002	22.0	0.0	0.0	0.0	0.0	0.002	12.121	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp. HMT 892	species	892		0.018	0.003	0.01	28.571	0.002	0.005	14.286	0.002	0.01	13.953	0.001	0.002	16.129	0.016	0.038	48.649	0.018	0.044	52.941	0.001	0.003	8.0	0.0	0.0	0.0	0.002	0.006	18.182	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;oris	species	893	Reads equally close to HMT 169 and 893 were assigned half to each taxon.; Reads equally close to HMT 175 and 893 were assigned half to each taxon.; 	0.747	0.098	0.157	91.429	0.036	0.061	82.143	0.09	0.198	69.767	0.005	0.016	41.935	0.747	2.912	89.189	0.568	0.987	94.118	0.009	0.012	72.0	0.001	0.002	27.5	0.006	0.012	51.515	0.0	0.0	0.0
Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ottowia;sp. HMT 894	species	894		0.162	0.001	0.002	17.143	0.001	0.003	14.286	0.001	0.002	9.302	0.0	0.001	3.226	0.162	0.576	32.432	0.16	0.372	58.824	0.002	0.005	20.0	0.0	0.0	2.5	0.001	0.002	12.121	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;sp. HMT 896	species	896		0.01	0.001	0.002	11.429	0.0	0.001	7.143	0.002	0.009	4.651	0.0	0.001	6.452	0.007	0.021	31.081	0.01	0.021	50.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3.03	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Actinomycetales;Actinomycetaceae;Actinomyces;sp. HMT 897	species	897		0.013	0.001	0.002	5.714	0.0	0.0	3.571	0.001	0.002	9.302	0.0	0.001	9.677	0.013	0.04	27.027	0.006	0.011	44.118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Aggregatibacter;sp. HMT 898	species	898		0.056	0.024	0.04	71.429	0.011	0.027	42.857	0.056	0.122	62.791	0.006	0.018	35.484	0.023	0.151	32.432	0.02	0.054	44.118	0.004	0.007	34.0	0.014	0.042	25.0	0.003	0.005	36.364	0.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Bergeyella;sp. HMT 900	species	900		0.134	0.004	0.009	34.286	0.011	0.051	25.0	0.003	0.007	25.581	0.003	0.01	22.581	0.048	0.177	45.946	0.134	0.402	64.706	0.002	0.005	24.0	0.005	0.033	2.5	0.01	0.033	27.273	0.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp. HMT 901	species	901		0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.703	0.001	0.002	14.706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp. HMT 902	species	902		0.056	0.001	0.002	17.143	0.001	0.003	10.714	0.0	0.001	4.651	0.0	0.0	6.452	0.018	0.097	40.541	0.056	0.174	52.941	0.0	0.001	8.0	0.0	0.001	2.5	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Capnocytophaga;sp. HMT 903	species	903		0.011	0.0	0.0	0.0	0.0	0.001	7.143	0.0	0.001	2.326	0.0	0.0	0.0	0.002	0.004	25.676	0.011	0.025	47.059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae [G-1];bacterium HMT 904	species	904		0.004	0.0	0.001	8.571	0.0	0.0	3.571	0.0	0.0	0.0	0.004	0.019	12.903	0.002	0.011	8.108	0.0	0.0	0.0	0.0	0.001	12.0	0.0	0.001	5.0	0.001	0.005	12.121	0.0	0.0	0.0
Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae [G-1];bacterium HMT 905	species	905		0.031	0.001	0.003	14.286	0.0	0.001	3.571	0.0	0.001	6.977	0.012	0.064	16.129	0.031	0.176	16.216	0.002	0.005	20.588	0.001	0.003	12.0	0.0	0.0	2.5	0.0	0.002	6.061	0.0	0.0	0.0
Bacteria;Firmicutes;Mollicutes;Mollicutes [O-2];Mollicutes [F-2];Mollicutes [G-2];bacterium HMT 906	species	906		0.005	0.0	0.002	5.714	0.0	0.0	0.0	0.0	0.001	2.326	0.005	0.025	12.903	0.0	0.003	1.351	0.0	0.002	2.941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.03	0.0	0.0	0.0
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Bergeyella;sp. HMT 907	species	907		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	2.703	0.0	0.001	2.941	0.0	0.001	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae;Haemophilus;sp. HMT 908	species	908	Reads equally close to HMT 036, 851, and 908 were assigned one-third to each taxon.; 	0.161	0.048	0.098	65.714	0.023	0.058	60.714	0.161	0.318	69.767	0.044	0.131	41.935	0.004	0.016	22.973	0.003	0.01	29.412	0.006	0.016	46.0	0.024	0.065	27.5	0.012	0.02	54.545	0.001	0.004	5.0
Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;sp. HMT 909	species	909		0.089	0.003	0.005	42.857	0.003	0.014	21.429	0.001	0.004	11.628	0.001	0.003	19.355	0.015	0.081	33.784	0.089	0.381	52.941	0.001	0.002	14.0	0.0	0.001	12.5	0.0	0.001	12.121	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae [XIV];Stomatobaculum;sp. HMT 910	species	910		0.018	0.001	0.005	5.714	0.0	0.0	0.0	0.0	0.001	4.651	0.0	0.001	6.452	0.018	0.134	12.162	0.001	0.003	14.706	0.001	0.002	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidetes [C-1];Bacteroidetes [O-1];Bacteroidetes [F-1];Bacteroidetes [G-7];bacterium HMT 911	species	911		0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.004	3.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	3.03	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;sp. HMT 912	species	912		0.028	0.004	0.013	22.857	0.0	0.001	7.143	0.003	0.01	25.581	0.028	0.105	35.484	0.003	0.018	12.162	0.004	0.011	23.529	0.004	0.018	14.0	0.0	0.002	2.5	0.003	0.015	15.152	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;sp. HMT 913	species	913		0.022	0.003	0.01	25.714	0.001	0.003	10.714	0.004	0.023	18.605	0.022	0.076	22.581	0.001	0.006	8.108	0.002	0.005	14.706	0.002	0.008	16.0	0.0	0.001	2.5	0.004	0.019	12.121	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Alloprevotella;sp. HMT 914	species	914		0.159	0.025	0.079	51.429	0.04	0.099	75.0	0.012	0.036	41.86	0.159	0.551	83.871	0.002	0.008	13.514	0.002	0.01	11.765	0.072	0.172	66.0	0.045	0.099	77.5	0.076	0.13	90.909	0.0	0.0	0.0
Bacteria;Actinobacteria;Actinomycetia;Propionibacteriales;Propionibacteriaceae;Propionibacteriaceae [G-1];bacterium HMT 915	species	915		0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.045	1.351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Tannerella;sp. HMT 916	species	916		0.009	0.001	0.003	8.571	0.0	0.0	3.571	0.0	0.001	2.326	0.001	0.005	6.452	0.001	0.005	4.054	0.009	0.036	11.765	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;sp. HMT 917	species	917		0.043	0.0	0.001	5.714	0.016	0.077	25.0	0.0	0.0	4.651	0.026	0.091	19.355	0.0	0.001	2.703	0.0	0.001	2.941	0.003	0.014	6.0	0.043	0.268	7.5	0.022	0.112	9.091	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonellaceae [G-1];bacterium HMT 918	species	918		0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	6.452	0.001	0.004	9.459	0.0	0.002	5.882	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp. HMT 919	species	919		0.006	0.0	0.001	2.857	0.0	0.0	3.571	0.0	0.001	4.651	0.001	0.002	6.452	0.006	0.022	21.622	0.006	0.025	14.706	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	12.121	0.0	0.0	0.0
Bacteria;Firmicutes;Negativicutes;Selenomonadales;Selenomonadaceae;Selenomonas;sp. HMT 920	species	920		0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	12.903	0.001	0.004	12.162	0.0	0.0	5.882	0.0	0.001	2.0	0.0	0.001	5.0	0.0	0.001	6.061	0.0	0.0	0.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae [XI];Peptostreptococcaceae [XI][G-7];bacterium HMT 922	species	922		0.042	0.001	0.004	14.286	0.004	0.015	17.857	0.001	0.003	9.302	0.042	0.227	19.355	0.0	0.001	4.054	0.0	0.001	2.941	0.003	0.006	28.0	0.013	0.07	25.0	0.023	0.126	21.212	0.0	0.0	0.0
