"taxonomy_ranked_id","rank","fixed_id","HMT","tax_string","domain_id","domain","phylum_id","phylum","klass_id","klass","order_id","order","family_id","family","genus_id","genus","species_id","species","subspecies_id","subspecies"
4,"order","O101","","Bacteria;Bacillota;Bacilli;Lactobacillales",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",1,"",1,"",1,"",1,""
5,"family","F101","","Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2485,"Aerococcaceae",1,"",1,"",1,""
6,"genus","G101","","Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2485,"Aerococcaceae",2682,"Abiotrophia",1,"",1,""
7,"species","S101","HMT-389","Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Abiotrophia;defectiva",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2485,"Aerococcaceae",2682,"Abiotrophia",2683,"defectiva",1,""
302,"genus","G138","","Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2485,"Aerococcaceae",2610,"Aerococcus",1,"",1,""
303,"species","S138","HMT-312","Bacteria;Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus;viridans",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2485,"Aerococcaceae",2610,"Aerococcus",2611,"viridans",1,""
405,"family","F151","","Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2637,"Carnobacteriaceae",1,"",1,"",1,""
406,"genus","G151","","Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Alloiococcus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2637,"Carnobacteriaceae",2998,"Alloiococcus",1,"",1,""
407,"species","S151","HMT-831","Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Alloiococcus;otitis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2637,"Carnobacteriaceae",2998,"Alloiococcus",2999,"otitis",1,""
1694,"genus","G312","","Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2637,"Carnobacteriaceae",2980,"Dolosigranulum",1,"",1,""
1695,"species","S312","HMT-813","Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Dolosigranulum;pigrum",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2637,"Carnobacteriaceae",2980,"Dolosigranulum",2981,"pigrum",1,""
2150,"genus","G369","","Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2637,"Carnobacteriaceae",2774,"Granulicatella",1,"",1,""
2151,"species","S369","HMT-534","Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella;adiacens",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2637,"Carnobacteriaceae",2774,"Granulicatella",2775,"adiacens",1,""
2159,"species","S370","HMT-596","Bacteria;Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Granulicatella;elegans",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2637,"Carnobacteriaceae",2774,"Granulicatella",2826,"elegans",1,""
1757,"family","F320","","Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2695,"Enterococcaceae",1,"",1,"",1,""
1758,"genus","G320","","Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2695,"Enterococcaceae",2832,"Enterococcus",1,"",1,""
1767,"species","S321","HMT-801","Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;casseliflavus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2695,"Enterococcaceae",2832,"Enterococcus",2969,"casseliflavus",1,""
1791,"species","S324","HMT-880","Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;durans",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2695,"Enterococcaceae",2832,"Enterococcus",3045,"durans",1,""
1759,"species","S320","HMT-604","Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;faecalis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2695,"Enterococcaceae",2832,"Enterococcus",2833,"faecalis",1,""
1783,"species","S323","HMT-803","Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;italicus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2695,"Enterococcaceae",2832,"Enterococcus",2971,"italicus",1,""
1775,"species","S322","HMT-802","Bacteria;Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus;saccharolyticus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2695,"Enterococcaceae",2832,"Enterococcus",2970,"saccharolyticus",1,""
2693,"family","F437","","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",1,"",1,"",1,""
2694,"genus","G437","","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3185,"Lacticaseibacillus",1,"",1,""
2695,"species","S437","HMT-568","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;casei",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3185,"Lacticaseibacillus",2804,"casei",1,""
2703,"species","S438","HMT-716","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;paracasei",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3185,"Lacticaseibacillus",2915,"paracasei",1,""
2711,"species","S439","HMT-749","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus;rhamnosus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3185,"Lacticaseibacillus",2941,"rhamnosus",1,""
2718,"genus","G440","","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3195,"Lactiplantibacillus",1,"",1,""
2727,"species","S441","HMT-883","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;pentosus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3195,"Lactiplantibacillus",3048,"pentosus",1,""
2719,"species","S440","HMT-861","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus;plantarum",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3195,"Lactiplantibacillus",3028,"plantarum",1,""
2734,"genus","G442","","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",2359,"Lactobacillus",1,"",1,""
2743,"species","S443","HMT-529","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;acidophilus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",2359,"Lactobacillus",2772,"acidophilus",1,""
2759,"species","S445","HMT-817","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;crispatus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",2359,"Lactobacillus",2985,"crispatus",1,""
2751,"species","S444","HMT-615","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;gasseri",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",2359,"Lactobacillus",2843,"gasseri",1,""
2775,"species","S447","HMT-838","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;iners",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",2359,"Lactobacillus",3006,"iners",1,""
2783,"species","S448","HMT-839","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;jensenii",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",2359,"Lactobacillus",3007,"jensenii",1,""
2767,"species","S446","HMT-819","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;johnsonii",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",2359,"Lactobacillus",2596,"johnsonii",1,""
2735,"species","S442","HMT-461","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;ultunensis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",2359,"Lactobacillus",2721,"ultunensis",1,""
2838,"genus","G455","","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3172,"Lentilactobacillus",1,"",1,""
2855,"species","S457","HMT-881","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;buchneri",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3172,"Lentilactobacillus",3046,"buchneri",1,""
2847,"species","S456","HMT-424","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;kisonensis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3172,"Lentilactobacillus",2703,"kisonensis",1,""
2839,"species","S455","HMT-418","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;parafarraginis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3172,"Lentilactobacillus",2698,"parafarraginis",1,""
2863,"species","S458","HMT-884","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus;rapi",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3172,"Lentilactobacillus",3049,"rapi",1,""
3006,"genus","G476","","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3184,"Levilactobacillus",1,"",1,""
3007,"species","S476","HMT-558","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus;brevis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3184,"Levilactobacillus",2796,"brevis",1,""
3014,"genus","G477","","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3192,"Ligilactobacillus",1,"",1,""
3015,"species","S477","HMT-756","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus;salivarius",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3192,"Ligilactobacillus",2945,"salivarius",1,""
3022,"genus","G478","","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3136,"Limosilactobacillus",1,"",1,""
3055,"species","S482","HMT-816","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;coleohominis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3136,"Limosilactobacillus",2984,"coleohominis",1,""
3039,"species","S480","HMT-608","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;fermentum",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3136,"Limosilactobacillus",2837,"fermentum",1,""
3047,"species","S481","HMT-709","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;oris",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3136,"Limosilactobacillus",2610,"oris",1,""
3071,"species","S484","HMT-882","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;panis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3136,"Limosilactobacillus",3047,"panis",1,""
3063,"species","S483","","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;reuteri",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3136,"Limosilactobacillus",2986,"reuteri",1,""
3064,"subspecies","SSP483","HMT-818","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;reuteri;clade_818",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3136,"Limosilactobacillus",2986,"reuteri",79,"clade_818"
3080,"subspecies","SSP485","HMT-938","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;reuteri;clade_938",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3136,"Limosilactobacillus",2986,"reuteri",81,"clade_938"
3031,"species","S479","HMT-052","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;sp._HMT_052",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3136,"Limosilactobacillus",2361,"sp._HMT_052",1,""
3023,"species","S478","HMT-051","Bacteria;Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;vaginalis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2247,"Lactobacillaceae",3136,"Limosilactobacillus",2360,"vaginalis",1,""
2789,"family","F449","","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",1,"",1,"",1,""
2790,"genus","G449","","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2971,"Lactococcus",1,"",1,""
2791,"species","S449","HMT-804","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;lactis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2971,"Lactococcus",2972,"lactis",1,""
5390,"genus","G774","","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",1,"",1,""
5519,"species","S790","HMT-537","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;agalactiae",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2778,"agalactiae",1,""
5527,"species","S791","HMT-543","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;anginosus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2784,"anginosus",1,""
5463,"species","S783","HMT-073","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;australis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2382,"australis",1,""
5535,"species","S792","HMT-576","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;constellatus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2810,"constellatus",1,""
5543,"species","S793","","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;cristatus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2812,"cristatus",1,""
5544,"subspecies","SSP793","HMT-578","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;cristatus;clade_578",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2812,"cristatus",74,"clade_578"
5672,"subspecies","SSP809","HMT-886","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;cristatus;clade_886",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2812,"cristatus",80,"clade_886"
5551,"species","S794","HMT-594","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;downei",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2824,"downei",1,""
5559,"species","S795","HMT-622","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;gordonii",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2849,"gordonii",1,""
5511,"species","S789","","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;infantis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2704,"infantis",1,""
5512,"subspecies","SSP789","HMT-431","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;infantis;clade_431",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2704,"infantis",73,"clade_431"
5568,"subspecies","SSP796","HMT-638","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;infantis;clade_638",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2704,"infantis",75,"clade_638"
5575,"species","S797","HMT-644","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;intermedius",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2864,"intermedius",1,""
5679,"species","S810","HMT-948","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;lactarius",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",3107,"lactarius",1,""
5583,"species","S798","HMT-677","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;mitis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2888,"mitis",1,""
5591,"species","S799","HMT-686","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;mutans",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2895,"mutans",1,""
5455,"species","S782","","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;oralis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2324,"oralis",1,""
5488,"subspecies","SSP786","HMT-398","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;oralis;subsp._dentisani_clade_398",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2324,"oralis",70,"subsp._dentisani_clade_398"
5600,"subspecies","SSP800","HMT-707","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;oralis;subsp._oralis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2324,"oralis",77,"subsp._oralis"
5456,"subspecies","SSP782","HMT-071","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;oralis;subsp._tigurinus_clade_071",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2324,"oralis",65,"subsp._tigurinus_clade_071"
5495,"species","S787","","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;parasanguinis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2693,"parasanguinis",1,""
5496,"subspecies","SSP787","HMT-411","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;parasanguinis;clade_411",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2693,"parasanguinis",71,"clade_411"
5608,"subspecies","SSP801","HMT-721","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;parasanguinis;clade_721",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2693,"parasanguinis",78,"clade_721"
5615,"species","S802","HMT-728","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;peroris",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2924,"peroris",1,""
5623,"species","S803","HMT-734","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;pneumoniae",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2926,"pneumoniae",1,""
5631,"species","S804","HMT-745","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;pyogenes",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2937,"pyogenes",1,""
5639,"species","S805","HMT-755","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;salivarius",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2945,"salivarius",1,""
5647,"species","S806","HMT-758","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sanguinis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2947,"sanguinis",1,""
5655,"species","S807","HMT-767","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sinensis",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2953,"sinensis",1,""
5663,"species","S808","HMT-768","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sobrinus",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2954,"sobrinus",1,""
5415,"species","S777","HMT-058","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sp._HMT-058",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",3510,"sp._HMT-058",1,""
5447,"species","S781","HMT-070","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sp._HMT-070",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",3511,"sp._HMT-070",1,""
5399,"species","S775","HMT-056","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sp._HMT_056",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2365,"sp._HMT_056",1,""
5407,"species","S776","HMT-057","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sp._HMT_057",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2366,"sp._HMT_057",1,""
5423,"species","S778","HMT-061","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sp._HMT_061",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2370,"sp._HMT_061",1,""
5431,"species","S779","HMT-064","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sp._HMT_064",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2373,"sp._HMT_064",1,""
5439,"species","S780","HMT-066","Bacteria;Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;sp._HMT_066",2201,"Bacteria",2208,"Bacillota",2218,"Bacilli",2218,"Lactobacillales",2218,"Streptococcaceae",2330,"Streptococcus",2375,"sp._HMT_066",1,""
