Taxonomy	Rank	HMT	Notes	Max	AKE-mean	AKE-10p	AKE-90p	AKE-sd	AKE-prev	ANA-mean	ANA-10p	ANA-90p	ANA-sd	ANA-prev	BMU-mean	BMU-10p	BMU-90p	BMU-sd	BMU-prev	HPA-mean	HPA-10p	HPA-90p	HPA-sd	HPA-prev	PERIO-mean	PERIO-10p	PERIO-90p	PERIO-sd	PERIO-prev	LRC-mean	LRC-10p	LRC-90p	LRC-sd	LRC-prev	MVA-mean	MVA-10p	MVA-90p	MVA-sd	MVA-prev	PFO-mean	PFO-10p	PFO-90p	PFO-sd	PFO-prev	PTO-mean	PTO-10p	PTO-90p	PTO-sd	PTO-prev	RAF-mean	RAF-10p	RAF-90p	RAF-sd	RAF-prev	RRC-mean	RRC-10p	RRC-90p	RRC-sd	RRC-prev	SAL-mean	SAL-10p	SAL-90p	SAL-sd	SAL-prev	STO-mean	STO-10p	STO-90p	STO-sd	STO-prev	SUBP-mean	SUBP-10p	SUBP-90p	SUBP-sd	SUBP-prev	SUPP-mean	SUPP-10p	SUPP-90p	SUPP-sd	SUPP-prev	THR-mean	THR-10p	THR-90p	THR-sd	THR-prev	TDO-mean	TDO-10p	TDO-90p	TDO-sd	TDO-prev	VIN-mean	VIN-10p	VIN-90p	VIN-sd	VIN-prev
Bacteria;Bacillota;Clostridia;Peptostreptococcales;Peptostreptococcaceae	family			0.348	0.002	0.0	0.0	0.01	5.882	0.001	0.0	0.0	0.008	0.901	0.02	0.0	0.06	0.062	20.213	0.24	0.24	0.24	0	100.0	0.137	0.0	0.328	0.291	45.833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.062	2.525	0.134	0.0	0.4	0.161	68.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.348	0.007	0.944	0.407	87.5	0.001	0.0	0.0	0.008	0.909	0.023	0.0	0.06	0.048	41.667	0.014	0.0	0.03	0.052	20.707	0.31	0.0	0.48	0.415	68.75	0.242	0.0	0.595	0.262	84.272	0.011	0.0	0.0	0.036	9.091
Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	family			6.41	0.0	0.0	0.0	0.0	0.0	6.41	0.0	17.391	18.023	26.577	0.124	0.0	0.0	2.331	1.596	0.0	0.0	0.0	0	0.0	0.034	0.0	0.027	0.13	16.667	0.01	0.0	0.02	0.035	16.667	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.006	1.01	0.0	0.0	0.0	0.0	0.0	0.99	0.99	0.99	0	100.0	0.021	0.0	0.057	0.056	21.875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	family			7.432	0.281	0.0	0.856	0.376	70.588	0.104	0.0	0.0	1.402	5.405	0.967	0.0	2.21	2.166	81.383	0.1	0.1	0.1	0	100.0	2.092	0.08	3.972	2.206	95.833	0.01	0.0	0.0	0.047	4.167	0.607	0.0	0.0	2.272	7.143	0.032	0.0	0.0	0.266	4.545	2.551	0.0	5.898	6.722	80.0	0.71	0.71	0.71	0	100.0	0.017	0.0	0.0	0.066	9.375	0.934	0.344	1.769	0.611	100.0	0.004	0.0	0.0	0.076	0.909	6.998	2.678	12.474	3.891	100.0	7.432	1.785	13.57	4.916	99.747	3.587	0.0	9.84	6.689	75.0	0.745	0.0	2.44	1.58	79.577	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae	family			3.125	0.091	0.0	0.38	0.197	35.294	0.025	0.0	0.0	0.176	6.757	0.864	0.0	1.975	2.865	70.479	0.06	0.06	0.06	0	100.0	1.294	0.0	1.911	4.048	58.333	0.01	0.0	0.02	0.029	16.667	0.04	0.0	0.154	0.065	42.857	0.018	0.0	0.0	0.113	8.586	0.002	0.0	0.0	0.006	8.0	0.1	0.1	0.1	0	100.0	0.023	0.0	0.019	0.093	15.625	1.629	0.091	3.787	3.955	87.5	0.0	0.0	0.0	0.001	0.182	1.631	0.038	4.412	1.927	91.667	3.125	0.04	7.755	4.903	92.929	0.003	0.0	0.0	0.013	6.25	0.039	0.0	0.08	0.147	38.967	0.006	0.0	0.03	0.014	18.182
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Treponemataceae	family			4.357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.45	0.023	0.0	0.015	0.126	10.904	0.03	0.03	0.03	0	100.0	4.357	0.359	8.423	4.941	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.714	0.008	2.164	0.975	88.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.117	0.0	0.302	0.135	62.5	0.0	0.0	0.0	0.001	0.182	2.525	0.046	7.186	3.94	91.667	0.424	0.0	1.285	1.077	57.323	0.824	0.0	0.85	2.777	37.5	0.095	0.0	0.275	0.247	41.784	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae	family			1.515	0.05	0.0	0.262	0.109	23.529	0.001	0.0	0.0	0.012	0.901	0.047	0.0	0.095	0.153	26.862	0.0	0.0	0.0	0	0.0	0.379	0.0	1.273	0.549	70.833	0.0	0.0	0.0	0.002	4.167	0.149	0.0	0.0	0.559	7.143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.034	0.0	0.0	0.193	3.125	0.034	0.0	0.091	0.05	50.0	0.0	0.0	0.0	0.001	0.182	1.515	0.353	3.315	1.351	100.0	1.447	0.135	3.11	1.295	96.212	0.002	0.0	0.0	0.007	6.25	0.006	0.0	0.0	0.073	9.624	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae	family			0.48	0.001	0.0	0.0	0.005	5.882	0.015	0.0	0.0	0.108	3.604	0.011	0.0	0.0	0.064	6.649	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.055	1.01	0.0	0.0	0.0	0.0	0.0	0.48	0.48	0.48	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.364	0.008	0.0	0.0	0.028	8.333	0.0	0.0	0.0	0.003	1.263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae	family			0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.003	7.143	0.0	0.0	0.0	0.002	1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.012	4.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae	family			0.38	0.005	0.0	0.024	0.012	17.647	0.029	0.0	0.0	0.193	4.955	0.027	0.0	0.015	0.146	10.638	0.0	0.0	0.0	0	0.0	0.351	0.0	0.923	1.126	20.833	0.005	0.0	0.017	0.015	16.667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.505	0.001	0.0	0.0	0.004	4.0	0.38	0.38	0.38	0	100.0	0.005	0.0	0.01	0.015	15.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.364	0.07	0.0	0.231	0.12	54.167	0.24	0.0	0.62	0.843	41.919	0.0	0.0	0.0	0.0	0.0	0.007	0.0	0.0	0.104	2.347	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Clostridia;Eubacteriales;Peptococcaceae	family			0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.006	1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae	family			0.006	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.077	1.351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Yersiniaceae	family			0.051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.45	0.0	0.0	0.0	0.002	0.266	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.051	0.0	0.123	0.145	12.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae	family			0.014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014	0.0	0.0	0.045	9.091
Bacteria;Bacillota;Clostridia;Peptostreptococcales;Filifactoraceae	family			0.762	0.004	0.0	0.0	0.015	5.882	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.043	4.521	0.0	0.0	0.0	0	0.0	0.762	0.0	1.995	1.049	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.123	0.0	0.218	0.392	36.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.024	0.0	0.089	0.045	25.0	0.0	0.0	0.0	0.0	0.0	0.112	0.0	0.441	0.215	33.333	0.025	0.0	0.055	0.109	18.939	0.177	0.0	0.445	0.521	18.75	0.002	0.0	0.0	0.011	7.277	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Erysipelotrichia;Erysipelotrichales;Coprobacillaceae	family			0.213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.266	0.0	0.0	0.0	0	0.0	0.213	0.0	1.015	0.57	20.833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.006	4.167	0.0	0.0	0.0	0.001	0.253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Synergistota;Synergistia;Synergistales;Synergistaceae	family			0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.029	1.064	0.0	0.0	0.0	0	0.0	0.625	0.0	2.002	0.855	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.013	0.0	0.03	0.035	12.5	0.0	0.0	0.0	0.0	0.0	0.06	0.0	0.222	0.112	45.833	0.008	0.0	0.02	0.034	12.626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007	0.235	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae	family			0.617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.617	0.0	2.11	1.375	37.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.008	4.167	0.0	0.0	0.0	0.003	1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Deltaproteobacteria;Desulfovibrionales;Desulfomicrobiaceae	family			0.236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.236	0.0	0.607	0.717	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae	family			0.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.152	0.0	0.0	0.747	4.167	0.001	0.0	0.0	0.004	4.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63	0.63	0.63	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacillota;Bacilli;Caryophanales;Listeriaceae	family			0.041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.041	0.0	0.099	0.117	12.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae	family			1.29	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.29	1.29	1.29	0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Brevibacteriaceae	family			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Lawsonellaceae	family			0.006	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.018	0.901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.0	0.0	0.057	1.515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae	family			0.02	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.037	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.007	0.013	14.286	0.02	0.0	0.0	0.257	2.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.012	9.091
Bacteria;Actinomycetota;Actinomycetes;Micrococcales;Dermabacteraceae	family			0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.002	0.0	0.0	0.009	6.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Actinomycetota;Actinomycetes;Mycobacteriales;Dietziaceae	family			0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.01	4.167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Mycoplasmatota;Mollicutes;Mycoplasmoidales;Mycoplasmoidaceae	family			0.857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.075	0.0	0.042	0.264	14.286	0.175	0.0	0.522	0.574	22.222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.857	0.0	3.53	1.606	45.455
Bacteria;Chlamydiota;Chlamydiia;Chlamydiales;Chlamydiaceae	family			0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006	0.505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides	genus			25.389	0.205	0.0	0.108	0.777	11.765	0.779	0.0	0.746	4.212	20.27	0.07	0.0	0.02	0.513	11.436	0.0	0.0	0.0	0	0.0	0.019	0.0	0.021	0.066	12.5	0.005	0.0	0.0	0.02	8.333	0.099	0.0	0.021	0.363	14.286	0.326	0.0	0.053	1.987	16.162	0.132	0.0	0.058	0.537	16.0	0.5	0.5	0.5	0	100.0	0.029	0.0	0.019	0.106	18.75	0.0	0.0	0.0	0.0	0.0	25.389	5.06	49.593	17.108	99.455	0.005	0.0	0.0	0.02	8.333	0.026	0.0	0.0	0.338	5.556	0.049	0.0	0.0	0.198	6.25	0.047	0.0	0.0	0.813	3.991	0.0	0.0	0.0	0.0	0.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Phocaeicola	genus			19.877	0.512	0.0	0.232	1.968	11.765	0.774	0.0	1.245	3.277	22.072	0.064	0.0	0.06	0.331	18.351	0.0	0.0	0.0	0	0.0	0.113	0.0	0.329	0.236	45.833	0.037	0.0	0.153	0.095	16.667	0.204	0.0	0.028	0.753	14.286	0.513	0.0	0.13	3.421	25.253	0.051	0.0	0.144	0.146	20.0	0.21	0.21	0.21	0	100.0	0.034	0.0	0.139	0.089	21.875	0.003	0.0	0.01	0.005	25.0	19.877	4.068	40.31	15.234	97.636	0.015	0.0	0.067	0.037	16.667	0.024	0.0	0.0	0.345	8.838	0.062	0.0	0.01	0.242	12.5	0.087	0.0	0.0	1.739	6.808	0.014	0.0	0.03	0.036	18.182
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides	genus			3.553	0.224	0.0	0.0	0.922	5.882	0.107	0.0	0.0	0.697	6.757	0.01	0.0	0.0	0.075	3.191	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	4.167	0.092	0.0	0.0	0.345	7.143	0.045	0.0	0.0	0.354	3.535	0.155	0.0	0.006	0.741	12.0	0.0	0.0	0.0	0	0.0	0.003	0.0	0.0	0.019	3.125	0.0	0.0	0.0	0.0	0.0	3.553	0.235	7.521	3.632	91.455	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.031	2.02	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.065	1.174	0.0	0.0	0.0	0.0	0.0
Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas	genus			0.037	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.025	1.351	0.001	0.0	0.0	0.015	1.064	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.009	1.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.001	0.0	0.0	0.004	3.125	0.0	0.0	0.0	0.0	0.0	0.037	0.0	0.0	0.479	1.455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
